experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc [amort]","16x64, zero+store amort",1.429375,1.434363,1.422292,0.014284,201,261.455,2005.270,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc","16x64 tile",1.736583,1.738737,1.732000,0.008274,173,317.126,1653.247,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc [iso]","16x64, smstart/call",1.717208,1.734750,1.707459,0.061810,171,313.588,1671.901,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.430708,1.434013,1.424625,0.018715,201,261.269,2006.700,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"KAI 2VL","32x32 tile",1.635625,1.638732,1.618500,0.016471,184,322.100,1627.717,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,256,"KAI 8VS","16x16 tile",1.558521,1.560658,1.542250,0.014371,194,105.015,1248.132,NA,NA,5.722046e-06,2.753174e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1","64x16 tile",1.872875,1.875760,1.865833,0.014762,161,878.459,1193.654,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1 [iso]","64x16, smstart/call",1.873875,1.879573,1.866333,0.016834,161,878.928,1193.017,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"SME 2x2","32x32 tile",1.948875,1.958179,1.940416,0.024428,155,879.060,1192.838,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"SME 2x2 [iso]","32x32, smstart/call",1.947917,1.951401,1.940958,0.012851,155,878.627,1193.425,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4","16x64 tile",1.946583,1.954965,1.936458,0.021312,155,893.338,1173.773,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4 [iso]","16x64, smstart/call",1.949542,1.959097,1.937041,0.022294,154,894.696,1171.992,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4sym","16x64 tile",1.904459,1.906355,1.897333,0.007329,158,878.440,1193.679,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4sym [iso]","16x64, smstart/call",1.905083,1.907259,1.898125,0.008824,158,878.728,1193.288,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1ZP","64x16 tile",1.858917,1.860549,1.852000,0.008138,162,878.505,1193.591,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1ZP [iso]","64x16, smstart/call",1.859500,1.864648,1.852292,0.015831,161,878.781,1193.217,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc","16x64 tile",1.821958,1.830285,1.814333,0.022414,166,574.026,1826.705,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc [iso]","16x64, smstart/call",1.822542,1.825244,1.815458,0.011391,165,574.210,1826.120,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc [amort]","16x64, zero+store amort",1.658583,1.659501,1.651541,0.006990,180,522.553,2006.641,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc","16x64 tile",1.603708,1.608801,1.596541,0.018049,188,574.188,1826.188,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc [iso]","16x64, smstart/call",1.606125,1.613027,1.597500,0.017835,183,575.054,1823.440,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.468125,1.484024,1.453250,0.040460,201,525.644,1994.839,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"KAI 2VL","32x32 tile",1.955208,1.966831,1.939416,0.029811,154,583.470,1797.137,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,512,"KAI 8VS","16x16 tile",1.764729,1.769203,1.753584,0.016237,172,170.045,1541.614,NA,NA,1.430511e-05,4.871500e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1","64x16 tile",1.942313,1.949712,1.934084,0.020931,156,1401.380,1496.490,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1 [iso]","64x16, smstart/call",1.943249,1.951436,1.934583,0.022894,152,1402.056,1495.769,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"SME 2x2","32x32 tile",1.909458,1.917116,1.898333,0.020831,158,1404.013,1493.684,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"SME 2x2 [iso]","32x32, smstart/call",1.907729,1.915799,1.898292,0.019613,158,1402.742,1495.038,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4","16x64 tile",1.957542,1.969018,1.947709,0.040171,155,1452.182,1444.138,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4 [iso]","16x64, smstart/call",1.959667,1.967324,1.947917,0.023192,154,1453.759,1442.572,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4sym","16x64 tile",1.966916,1.976814,1.957875,0.024570,153,1401.936,1495.897,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4sym [iso]","16x64, smstart/call",1.967542,1.976799,1.958375,0.024761,152,1402.382,1495.422,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1ZP","64x16 tile",1.902500,1.920992,1.889667,0.053700,153,1405.096,1492.533,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1ZP [iso]","64x16, smstart/call",1.901667,1.913137,1.889916,0.037565,158,1404.481,1493.187,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc","16x64 tile",1.902708,1.905820,1.893458,0.013963,159,1097.294,1911.203,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc [iso]","16x64, smstart/call",1.907542,1.921555,1.894000,0.040141,157,1100.082,1906.360,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc [amort]","16x64, zero+store amort",1.837020,1.876050,1.804584,0.081589,154,1059.412,1979.543,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc","16x64 tile",1.877791,1.894939,1.865000,0.045308,152,1099.410,1907.526,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc [iso]","16x64, smstart/call",1.884458,1.912904,1.865792,0.059160,161,1103.313,1900.778,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.805250,1.846038,1.777458,0.077580,167,1056.938,1984.177,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"KAI 2VL","32x32 tile",1.921937,1.939758,1.902750,0.038871,156,1110.947,1887.716,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,1024,"KAI 8VS","16x16 tile",1.610270,1.609834,1.532709,0.054772,196,314.506,1667.021,NA,NA,2.670288e-05,6.157844e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1","64x16 tile",1.819688,1.827074,1.812334,0.019971,164,2445.817,1714.889,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1 [iso]","64x16, smstart/call",1.819708,1.822165,1.812708,0.011991,165,2445.844,1714.870,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"SME 2x2","32x32 tile",1.985083,1.989370,1.978167,0.019782,152,2444.683,1715.684,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"SME 2x2 [iso]","32x32, smstart/call",1.985375,1.989334,1.978375,0.011507,151,2445.043,1715.432,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4","16x64 tile",2.002042,2.006375,1.993625,0.016670,149,2566.721,1634.110,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4 [iso]","16x64, smstart/call",2.003167,2.012057,1.994875,0.030503,151,2568.163,1633.192,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4sym","16x64 tile",1.994917,1.997272,1.987958,0.009558,151,2444.751,1715.636,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4sym [iso]","16x64, smstart/call",1.995125,1.997236,1.988167,0.008806,150,2445.006,1715.457,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1ZP","64x16 tile",1.948542,1.950323,1.941625,0.010704,154,2444.845,1715.570,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1ZP [iso]","64x16, smstart/call",1.948854,1.951920,1.941833,0.016887,154,2445.238,1715.295,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4Acc","16x64 tile",1.994083,2.000237,1.985458,0.019132,150,2141.872,1958.242,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4Acc [iso]","16x64, smstart/call",2.011875,2.047433,1.985750,0.074428,151,2160.983,1940.924,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4Acc [amort]","16x64, zero+store amort",2.032417,2.053830,1.937834,0.098278,143,2183.047,1921.307,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4AccKc","16x64 tile",1.964604,1.996958,1.934291,0.072432,154,2166.046,1936.387,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4AccKc [iso]","16x64, smstart/call",2.027334,2.028421,1.935833,0.072970,155,2235.208,1876.471,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.978208,1.984646,1.888042,0.083163,152,2181.045,1923.071,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"KAI 2VL","32x32 tile",1.879959,1.884377,1.792334,0.065201,165,2246.068,1867.398,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,2048,"KAI 8VS","16x16 tile",2.100083,2.088101,1.935166,0.067632,147,607.663,1725.588,NA,NA,4.768372e-05,9.017850e-07,0.000000e+00,PASS
zero_only,square,zero_only,256,256,256,"memset C","",0.002375,0.002362,0.002333,0.000020,51,NA,14128.182,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,256,256,256,"SME 4x1","C+=A*B, memset timed",0.052625,0.053382,0.050208,0.002046,151,NA,637.614,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 2x2","C+=A*B, memset timed",0.049542,0.049608,0.049417,0.000250,151,NA,677.293,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4","C+=A*B, memset timed",0.052042,0.052171,0.051916,0.000356,151,NA,644.757,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4sym","C+=A*B, memset timed",0.052875,0.053133,0.051458,0.001170,151,NA,634.599,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 4x1ZP","C+=A*B, memset timed",0.050292,0.050583,0.048875,0.002022,151,NA,667.192,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4ZAIO","C+=A*B, memset timed",0.061042,0.061301,0.057834,0.000898,151,NA,549.694,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4Acc","C=A*B, no memset",0.026958,0.027242,0.026833,0.001180,151,NA,1244.693,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4AccKc","C=A*B, no memset",0.026916,0.027209,0.026833,0.001178,151,NA,1246.635,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"KAI 2VL","",0.028250,0.028301,0.024167,0.000956,151,NA,1187.768,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"KAI 8VS","",0.026291,0.026251,0.021583,0.000913,151,NA,1276.271,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"Accelerate","",0.018792,0.019280,0.018750,0.001792,151,NA,1785.570,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 4x1","C+=A*B, memset timed",0.044958,0.045230,0.040834,0.001619,151,NA,746.351,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 2x2","C+=A*B, memset timed",0.045167,0.045321,0.044750,0.000751,151,NA,742.897,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4","C+=A*B, memset timed",0.044958,0.045104,0.041500,0.000834,151,NA,746.351,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4sym","C+=A*B, memset timed",0.044917,0.045143,0.044458,0.001134,151,NA,747.032,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 4x1ZP","C+=A*B, memset timed",0.045375,0.045996,0.041875,0.006524,151,NA,739.492,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4Acc","C=A*B, no memset",0.020250,0.020737,0.020166,0.002532,151,NA,1657.009,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4AccKc","C=A*B, no memset",0.019917,0.020113,0.019875,0.001380,151,NA,1684.713,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"KAI 2VL","",0.019375,0.019392,0.019291,0.000120,151,NA,1731.842,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"KAI 8VS","",0.017334,0.017373,0.017000,0.000124,151,NA,1935.758,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
panel_blocked,square,end_to_end,256,256,256,"KAIpanel 2VL","Mc=64 Kc=2048 Nc=512",0.029125,0.029189,0.025083,0.001148,151,NA,1152.084,0.004624,0.023333,0.000000e+00,0.000000e+00,2.247812e-06,PASS
panel_blocked,square,end_to_end,256,256,256,"KAIpanel 8VS","Mc=256 Kc=2048 Nc=512",0.026333,0.026210,0.021625,0.000659,151,NA,1274.235,0.005166,0.020375,0.000000e+00,0.000000e+00,2.247812e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-native","graph exec, default buft",0.808208,0.816426,0.792792,0.033538,101,NA,41.517,NA,NA,1.525879e-05,3.029652e-07,1.290962e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-native+setup","graph rebuild+exec",0.803375,0.806892,0.796208,0.011334,101,NA,41.767,NA,NA,1.525879e-05,3.029652e-07,1.290962e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",0.029459,0.029647,0.029125,0.000695,101,NA,1139.021,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-kleidiai+setup","graph rebuild+exec",0.033167,0.033581,0.032375,0.001137,101,NA,1011.681,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
zero_only,square,zero_only,512,512,512,"memset C","",0.007833,0.007848,0.007791,0.000042,51,NA,34269.814,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,512,512,512,"SME 4x1","C+=A*B, memset timed",0.261042,0.262351,0.260667,0.003044,151,NA,1028.323,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 2x2","C+=A*B, memset timed",0.249000,0.250555,0.248375,0.003130,151,NA,1078.054,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4","C+=A*B, memset timed",0.263250,0.265288,0.263042,0.004818,151,NA,1019.698,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4sym","C+=A*B, memset timed",0.259375,0.261193,0.259083,0.004001,151,NA,1034.932,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 4x1ZP","C+=A*B, memset timed",0.248625,0.249771,0.248541,0.002455,151,NA,1079.680,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4ZAIO","C+=A*B, memset timed",0.302625,0.305039,0.301583,0.007900,151,NA,887.023,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4Acc","C=A*B, no memset",0.176334,0.176471,0.173584,0.004278,151,NA,1522.313,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4AccKc","C=A*B, no memset",0.174500,0.175363,0.173417,0.002598,151,NA,1538.312,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
