experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4Acc","16x64 tile",1.599458,1.602203,1.592333,0.008182,187,182.212,1438.675,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4Acc [iso]","16x64, smstart/call",1.602416,1.604270,1.595292,0.008353,188,182.549,1436.019,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4Acc [amort]","16x64, zero+store amort",1.146500,1.149466,1.141833,0.007368,201,130.611,2007.065,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4AccKc","16x64 tile",1.617917,1.619940,1.610833,0.008430,186,182.198,1438.787,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4AccKc [iso]","16x64, smstart/call",1.621000,1.624005,1.613792,0.008817,185,182.545,1436.051,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.159792,1.162373,1.155125,0.007108,201,130.607,2007.117,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,128,"KAI 2VL","32x32 tile",1.568625,1.570761,1.560875,0.009765,186,190.436,1376.543,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,128,"KAI 8VS","16x16 tile",2.028313,1.984488,1.793584,0.094884,162,128.082,511.671,NA,NA,3.337860e-06,2.031063e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1","64x16 tile",1.628500,1.627497,1.616167,0.007136,185,619.673,846.072,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1 [iso]","64x16, smstart/call",1.629334,1.629006,1.617209,0.008291,184,619.990,845.639,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"SME 2x2","32x32 tile",1.906125,1.907239,1.895375,0.009399,159,619.073,846.892,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"SME 2x2 [iso]","32x32, smstart/call",1.906916,1.908514,1.894625,0.011977,157,619.330,846.541,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4","16x64 tile",1.854480,1.855781,1.842167,0.011821,162,619.192,846.730,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4 [iso]","16x64, smstart/call",1.855250,1.855634,1.842958,0.009096,162,619.449,846.378,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4sym","16x64 tile",1.802166,1.802681,1.789917,0.008454,167,619.301,846.580,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4sym [iso]","16x64, smstart/call",1.805667,1.809575,1.791417,0.013673,167,620.504,844.939,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1ZP","64x16 tile",1.808958,1.810346,1.796500,0.010023,167,619.294,846.590,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1ZP [iso]","64x16, smstart/call",1.809667,1.811588,1.797458,0.009995,167,619.537,846.258,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc","16x64 tile",1.631833,1.634230,1.624666,0.007901,185,312.851,1675.837,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc [iso]","16x64, smstart/call",1.633583,1.636393,1.626375,0.011001,184,313.187,1674.042,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc [amort]","16x64, zero+store amort",1.364167,1.368094,1.357000,0.010355,201,261.535,2004.656,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc","16x64 tile",1.631833,1.634216,1.624666,0.008462,184,312.851,1675.837,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc [iso]","16x64, smstart/call",1.633542,1.635743,1.627333,0.008481,185,313.179,1674.084,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.359709,1.363532,1.357000,0.018314,201,260.680,2011.229,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"KAI 2VL","32x32 tile",1.644645,1.642209,1.620250,0.013644,186,324.388,1616.239,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,256,"KAI 8VS","16x16 tile",1.570666,1.572636,1.554542,0.009335,191,138.044,949.494,NA,NA,5.722046e-06,2.753174e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1","64x16 tile",1.859083,1.862886,1.851791,0.009148,161,878.584,1193.485,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1 [iso]","64x16, smstart/call",1.859521,1.862928,1.852333,0.009659,162,878.791,1193.203,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"SME 2x2","32x32 tile",1.932562,1.935862,1.925583,0.008572,156,878.438,1193.683,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"SME 2x2 [iso]","32x32, smstart/call",1.933105,1.937546,1.926166,0.013697,156,878.684,1193.348,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4","16x64 tile",1.895083,1.898244,1.886666,0.009402,159,893.065,1174.132,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4 [iso]","16x64, smstart/call",1.898292,1.899832,1.887834,0.008513,159,894.577,1172.148,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4sym","16x64 tile",1.913729,1.917388,1.907167,0.009079,158,878.663,1193.376,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4sym [iso]","16x64, smstart/call",1.915250,1.921409,1.906667,0.038043,157,879.362,1192.428,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1ZP","64x16 tile",1.885250,1.888382,1.878791,0.009264,160,878.495,1193.605,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1ZP [iso]","64x16, smstart/call",1.885792,1.888901,1.879041,0.008521,160,878.747,1193.262,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc","16x64 tile",1.899854,1.903610,1.890416,0.010551,158,574.495,1825.214,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc [iso]","16x64, smstart/call",1.898792,1.902397,1.891625,0.009062,159,574.174,1826.235,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc [amort]","16x64, zero+store amort",1.727791,1.729614,1.720709,0.007707,174,522.465,2006.979,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc","16x64 tile",1.919666,1.923299,1.911000,0.010611,157,574.235,1826.041,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc [iso]","16x64, smstart/call",1.919625,1.922518,1.912166,0.008432,157,574.222,1826.080,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.746583,1.748784,1.739542,0.008287,172,522.460,2006.999,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"KAI 2VL","32x32 tile",1.836896,1.841005,1.827708,0.009981,164,582.217,1801.004,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,512,"KAI 8VS","16x16 tile",1.625333,1.628836,1.617500,0.010486,185,170.352,1538.833,NA,NA,1.430511e-05,4.871500e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1","64x16 tile",1.970958,1.973374,1.963958,0.008385,153,1400.823,1497.086,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1 [iso]","64x16, smstart/call",1.971625,1.974686,1.963917,0.009731,153,1401.297,1496.579,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"SME 2x2","32x32 tile",1.950354,1.955154,1.942625,0.011710,154,1401.116,1496.772,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"SME 2x2 [iso]","32x32, smstart/call",1.951417,1.954311,1.942916,0.010841,154,1401.880,1495.957,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4","16x64 tile",1.942542,1.946512,1.934625,0.009545,155,1451.825,1444.494,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4 [iso]","16x64, smstart/call",1.943459,1.947284,1.933958,0.011444,155,1452.510,1443.812,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4sym","16x64 tile",1.959375,1.962465,1.952375,0.009667,154,1400.554,1497.373,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4sym [iso]","16x64, smstart/call",1.960166,1.963029,1.952750,0.008822,153,1401.119,1496.769,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1ZP","64x16 tile",1.926083,1.930049,1.917417,0.011497,156,1401.807,1496.035,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1ZP [iso]","64x16, smstart/call",1.925896,1.928499,1.919291,0.008200,156,1401.671,1496.180,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc","16x64 tile",1.876625,1.880180,1.869417,0.009855,159,1096.159,1913.181,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc [iso]","16x64, smstart/call",1.877145,1.879837,1.869958,0.008812,160,1096.463,1912.651,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc [amort]","16x64, zero+store amort",1.789792,1.793600,1.781625,0.010674,168,1045.439,2006.001,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc","16x64 tile",1.894042,1.896189,1.886958,0.008201,159,1096.089,1913.304,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc [iso]","16x64, smstart/call",1.896250,1.899722,1.889041,0.011180,158,1097.367,1911.076,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.805417,1.810367,1.798333,0.014864,167,1044.802,2007.225,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"KAI 2VL","32x32 tile",1.973416,1.977532,1.965500,0.014086,153,1104.318,1899.047,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,1024,"KAI 8VS","16x16 tile",1.730563,1.739833,1.721708,0.024909,174,300.236,1746.251,NA,NA,2.670288e-05,6.157844e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1","64x16 tile",1.923001,1.926710,1.914834,0.009548,156,2446.566,1714.364,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1 [iso]","64x16, smstart/call",1.922000,1.925506,1.915042,0.009512,154,2445.293,1715.256,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"SME 2x2","32x32 tile",1.984208,1.987961,1.975709,0.010008,152,2446.619,1714.327,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"SME 2x2 [iso]","32x32, smstart/call",1.983000,1.986753,1.975958,0.010789,152,2445.129,1715.371,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4","16x64 tile",2.002542,2.006940,1.994834,0.010427,149,2567.362,1633.702,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4 [iso]","16x64, smstart/call",2.003292,2.005599,1.995750,0.008646,150,2568.323,1633.090,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4sym","16x64 tile",2.001417,2.004603,1.992833,0.009471,151,2446.720,1714.256,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4sym [iso]","16x64, smstart/call",2.000500,2.004438,1.993041,0.010060,151,2445.599,1715.042,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1ZP","64x16 tile",1.925667,1.928536,1.918334,0.009447,156,2446.844,1714.169,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1ZP [iso]","64x16, smstart/call",1.924417,1.926936,1.917458,0.010172,157,2445.257,1715.282,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4Acc","16x64 tile",1.890375,1.895071,1.883083,0.012406,159,2140.855,1959.172,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4Acc [iso]","16x64, smstart/call",1.890459,1.893799,1.883375,0.009957,159,2140.950,1959.085,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4Acc [amort]","16x64, zero+store amort",1.844958,1.847779,1.838667,0.008575,163,2089.420,2007.401,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4AccKc","16x64 tile",1.986708,1.990232,1.979042,0.009475,152,2140.850,1959.177,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4AccKc [iso]","16x64, smstart/call",1.987958,2.008586,1.979375,0.199014,152,2142.196,1957.946,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.938625,1.942728,1.931500,0.010309,154,2089.036,2007.771,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"KAI 2VL","32x32 tile",1.987000,1.990651,1.978083,0.011115,151,2152.763,1948.335,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,2048,"KAI 8VS","16x16 tile",1.780041,1.822041,1.753500,0.081696,169,567.253,1848.514,NA,NA,4.768372e-05,9.017850e-07,0.000000e+00,PASS
zero_only,square,zero_only,256,256,256,"memset C","",0.002042,0.002047,0.002000,0.000017,51,NA,16432.141,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,256,256,256,"SME 4x1","C+=A*B, memset timed",0.052500,0.052697,0.052416,0.000890,151,NA,639.132,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 2x2","C+=A*B, memset timed",0.049500,0.049603,0.049417,0.000569,151,NA,677.867,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4","C+=A*B, memset timed",0.051917,0.052140,0.051750,0.001116,151,NA,646.309,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4sym","C+=A*B, memset timed",0.051917,0.052224,0.051834,0.000721,151,NA,646.309,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 4x1ZP","C+=A*B, memset timed",0.049625,0.049917,0.049541,0.000928,151,NA,676.160,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4ZAIO","C+=A*B, memset timed",0.060458,0.060982,0.060375,0.001527,151,NA,555.004,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4Acc","C=A*B, no memset",0.023958,0.023991,0.023916,0.000269,151,NA,1400.552,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"SME 1x4AccKc","C=A*B, no memset",0.024000,0.024333,0.023916,0.001377,151,NA,1398.101,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"KAI 2VL","",0.028209,0.028261,0.027500,0.000455,151,NA,1189.494,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"KAI 8VS","",0.026250,0.026177,0.022083,0.000953,151,NA,1278.264,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
end_to_end,square,end_to_end,256,256,256,"Accelerate","",0.018792,0.019028,0.018750,0.001018,151,NA,1785.570,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 4x1","C+=A*B, memset timed",0.044958,0.045012,0.044875,0.000304,151,NA,746.351,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 2x2","C+=A*B, memset timed",0.045167,0.045715,0.044625,0.001635,151,NA,742.897,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4","C+=A*B, memset timed",0.044958,0.045078,0.044542,0.000852,151,NA,746.351,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4sym","C+=A*B, memset timed",0.044917,0.045049,0.044500,0.000492,151,NA,747.032,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 4x1ZP","C+=A*B, memset timed",0.044958,0.045035,0.044125,0.000517,151,NA,746.351,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4Acc","C=A*B, no memset",0.019917,0.019921,0.019875,0.000034,151,NA,1684.713,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"SME 1x4AccKc","C=A*B, no memset",0.019917,0.020043,0.019833,0.000837,151,NA,1684.713,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"KAI 2VL","",0.019375,0.019420,0.019333,0.000387,151,NA,1731.842,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
prepacked_full_gemm,square,kernel_only,256,256,256,"KAI 8VS","",0.017042,0.017198,0.017000,0.000889,151,NA,1968.926,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
panel_blocked,square,end_to_end,256,256,256,"KAIpanel 2VL","Mc=256 Kc=2048 Nc=512",0.028958,0.028946,0.025750,0.000502,151,NA,1158.728,0.004751,0.023250,0.000000e+00,0.000000e+00,2.247812e-06,PASS
panel_blocked,square,end_to_end,256,256,256,"KAIpanel 8VS","Mc=256 Kc=256 Nc=256",0.026333,0.026249,0.022750,0.000470,151,NA,1274.235,0.005167,0.020417,0.000000e+00,0.000000e+00,2.247812e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-native","graph exec, default buft",0.799917,0.801954,0.794167,0.007617,101,NA,41.947,NA,NA,1.525879e-05,3.029652e-07,1.290962e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-native+setup","graph rebuild+exec",0.805500,0.808036,0.799166,0.007353,101,NA,41.657,NA,NA,1.525879e-05,3.029652e-07,1.290962e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-kleidiai","graph exec, CPU_KLEIDIAI buft",0.029458,0.029571,0.028875,0.000603,101,NA,1139.060,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
ggml_cpu,square,end_to_end,256,256,256,"llama-kleidiai+setup","graph rebuild+exec",0.033084,0.033542,0.032458,0.002686,101,NA,1014.219,NA,NA,0.000000e+00,0.000000e+00,2.247812e-06,PASS
zero_only,square,zero_only,512,512,512,"memset C","",0.007334,0.007347,0.007292,0.000030,51,NA,36601.507,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
end_to_end,square,end_to_end,512,512,512,"SME 4x1","C+=A*B, memset timed",0.260917,0.261687,0.260791,0.001872,151,NA,1028.816,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 2x2","C+=A*B, memset timed",0.248500,0.249363,0.248333,0.002705,151,NA,1080.223,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4","C+=A*B, memset timed",0.262750,0.263916,0.262541,0.002220,151,NA,1021.638,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4sym","C+=A*B, memset timed",0.259292,0.260411,0.259166,0.002791,151,NA,1035.263,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 4x1ZP","C+=A*B, memset timed",0.248584,0.249843,0.248417,0.003125,151,NA,1079.858,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4ZAIO","C+=A*B, memset timed",0.298584,0.299118,0.298125,0.001492,151,NA,899.028,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4Acc","C=A*B, no memset",0.161750,0.161983,0.161583,0.000817,151,NA,1659.570,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
end_to_end,square,end_to_end,512,512,512,"SME 1x4AccKc","C=A*B, no memset",0.161709,0.162401,0.161625,0.002066,151,NA,1659.991,NA,NA,0.000000e+00,0.000000e+00,6.646435e-06,PASS
