experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status,spread_pct,n_runs
end_to_end,large_k,end_to_end,128,512,32768,SME 4x1,"C+=A*B, memset timed",4.983416,4.987335,4.936375,0.085991,71,NA,861.852000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,8.31,3
end_to_end,large_k,end_to_end,128,512,32768,SME 2x2,"C+=A*B, memset timed",4.832375,4.851813,4.720667,0.055993,73,NA,888.790000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,3.63,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4,"C+=A*B, memset timed",5.026833,5.032565,4.945625,0.047346,71,NA,854.408000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,14.93,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4sym,"C+=A*B, memset timed",4.868042,4.874448,4.799708,0.060958,73,NA,882.278000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,6.27,3
end_to_end,large_k,end_to_end,128,512,32768,SME 4x1ZP,"C+=A*B, memset timed",4.760854,4.781656,4.741333,0.052665,74,NA,902.142000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,2.37,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4ZAIO,"C+=A*B, memset timed",7.734708,7.782125,7.682709,0.182753,43,NA,555.285000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,3.27,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4Acc,"C=A*B, no memset",5.879125,5.869658,5.769041,0.146907,62,NA,730.545000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,7.81,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4AccKc,"C=A*B, no memset",5.783083,5.822905,5.606333,0.219550,63,NA,742.678000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,1.10,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4AccKcOut,"C=A*B, no memset",4.253271,4.254690,4.178000,0.039830,83,NA,1009.803000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.48,3
end_to_end,large_k,end_to_end,128,512,32768,SME 1x4AccFastKcOut,"C=A*B, no memset",4.263292,4.289482,4.231000,0.060940,83,NA,1007.430000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.74,3
end_to_end,large_k,end_to_end,128,512,32768,KAI 2VL,,7.753583,7.803389,7.663750,0.172179,46,NA,553.933000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,5.24,3
end_to_end,large_k,end_to_end,128,512,32768,KAI 8VS,,7.916708,8.021253,7.871166,0.208817,45,NA,542.519000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,1.18,3
end_to_end,large_k,end_to_end,128,512,32768,Accelerate,,3.770229,3.785813,3.739333,0.050014,94,NA,1139.179000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.27,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 4x1,"C+=A*B, memset timed",3.418917,3.438821,3.379750,0.051383,99,NA,1256.236000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,2.65,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 2x2,"C+=A*B, memset timed",3.922542,3.932407,3.899292,0.038836,90,NA,1094.945000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,1.95,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4,"C+=A*B, memset timed",3.845792,3.846177,3.725167,0.064307,94,NA,1116.797000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,3.25,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4sym,"C+=A*B, memset timed",3.383958,3.397315,3.366166,0.038585,102,NA,1269.214000,NA,NA,1.831055e-03,3.343817e-06,1.539294e-04,PASS,3.20,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 4x1ZP,"C+=A*B, memset timed",4.363667,4.370393,4.345875,0.021866,81,NA,984.256000,NA,NA,1.815796e-03,3.306903e-06,8.694558e-05,PASS,1.71,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4Acc,"C=A*B, no memset",4.500604,4.541982,4.473708,0.104990,78,NA,954.309000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.56,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,SME 1x4AccKc,"C=A*B, no memset",4.522083,4.563088,4.473083,0.107548,75,NA,949.776000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,0.55,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,KAI 2VL,,4.701125,4.726888,4.662250,0.086970,76,NA,913.604000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,8.82,3
prepacked_full_gemm,large_k,kernel_only,128,512,32768,KAI 8VS,,4.964500,4.984215,4.918625,0.171341,72,NA,865.136000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,7.75,3
panel_blocked,large_k,end_to_end,128,512,32768,KAIpanel 2VL,Mc=256 Kc=2048 Nc=512,4.012750,4.017892,3.984083,0.026916,88,NA,1070.337500,1.699547,2.233833,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.53,2
panel_blocked,large_k,end_to_end,128,512,32768,KAIpanel 8VS,Mc=256 Kc=2048 Nc=512,4.184167,4.207521,4.151334,0.112137,83,NA,1026.481000,1.917537,2.179085,1.831055e-03,3.343817e-06,1.539294e-04,PASS,0.00,1
ggml_cpu,large_k,end_to_end,128,512,32768,llama-native,"graph exec, default buft",146.596250,146.457050,146.177792,0.246540,5,NA,29.298000,NA,NA,1.754761e-03,3.369887e-06,1.153546e-04,PASS,1.06,3
ggml_cpu,large_k,end_to_end,128,512,32768,llama-native+setup,graph rebuild+exec,146.425500,146.431042,146.332833,0.113804,5,NA,29.332000,NA,NA,1.754761e-03,3.369887e-06,1.153546e-04,PASS,0.92,3
ggml_cpu,large_k,end_to_end,128,512,32768,llama-kleidiai,"graph exec, CPU_KLEIDIAI buft",9.192416,9.321876,8.968750,0.280781,39,NA,467.229000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,3.74,3
ggml_cpu,large_k,end_to_end,128,512,32768,llama-kleidiai+setup,graph rebuild+exec,9.475625,9.430061,8.951083,0.244752,39,NA,453.265000,NA,NA,0.000000e+00,0.000000e+00,8.056936e-04,PASS,4.19,3
