experiment,category,mode,M,N,K,implementation,variant,median_ms,mean_ms,min_ms,stddev_ms,reps,ns_per_invocation,gflops,packing_ms,compute_ms,max_abs_error,relative_error,max_abs_error_vs_fp64,status
hot_microkernel,hot,hot_microkernel,64,16,128,"SME 4x1","64x16 tile",1.877083,1.879611,1.869792,0.007628,161,486.922,538.370,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,128,"SME 4x1 [iso]","64x16, smstart/call",1.880083,1.894359,1.871583,0.073183,161,487.700,537.511,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,128,"SME 2x2","32x32 tile",1.824708,1.827819,1.818292,0.009434,165,486.978,538.307,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,128,"SME 2x2 [iso]","32x32, smstart/call",1.826667,1.830302,1.818209,0.010535,162,487.501,537.730,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4","16x64 tile",1.850458,1.851980,1.841958,0.008172,163,487.219,538.041,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4 [iso]","16x64, smstart/call",1.845458,1.847343,1.842958,0.006083,163,485.903,539.499,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4sym","16x64 tile",1.794833,1.796629,1.792833,0.005059,168,485.484,539.965,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4sym [iso]","16x64, smstart/call",1.795562,1.797392,1.793833,0.005831,168,485.681,539.745,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,128,"SME 4x1ZP","64x16 tile",1.769333,1.770585,1.767625,0.004919,170,485.414,540.042,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,128,"SME 4x1ZP [iso]","64x16, smstart/call",1.770334,1.772065,1.768542,0.005464,170,485.688,539.737,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4Acc","16x64 tile",1.607666,1.609455,1.606083,0.005407,187,181.575,1443.722,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4Acc [iso]","16x64, smstart/call",1.610667,1.612899,1.609041,0.006097,187,181.914,1441.032,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4Acc [amort]","16x64, zero+store amort",1.212125,1.215643,1.151750,0.046858,201,136.901,1914.838,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4AccKc","16x64 tile",1.609917,1.612601,1.601417,0.008867,179,182.365,1437.470,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4AccKc [iso]","16x64, smstart/call",1.611500,1.613858,1.604375,0.008216,187,182.544,1436.058,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,128,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.246708,1.226733,1.148417,0.053681,201,141.222,1856.254,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,128,"KAI 2VL","32x32 tile",1.487334,1.492669,1.479334,0.011438,199,189.276,1384.980,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,128,"KAI 8VS","16x16 tile",1.962416,1.955303,1.874958,0.040140,161,109.236,599.951,NA,NA,3.337860e-06,2.031063e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1","64x16 tile",1.958959,1.961864,1.950458,0.008897,153,617.773,848.674,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1 [iso]","64x16, smstart/call",1.958667,1.962047,1.951292,0.009907,154,617.681,848.800,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"SME 2x2","32x32 tile",1.893583,1.895523,1.884000,0.007554,159,618.212,848.072,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"SME 2x2 [iso]","32x32, smstart/call",1.891792,1.895659,1.884792,0.010539,159,617.627,848.875,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4","16x64 tile",1.847250,1.849794,1.840584,0.010020,162,617.396,849.192,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4 [iso]","16x64, smstart/call",1.848083,1.850325,1.841084,0.007405,163,617.675,848.809,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4sym","16x64 tile",1.985000,1.990442,1.977000,0.021532,152,617.610,848.898,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4sym [iso]","16x64, smstart/call",1.985500,1.988769,1.977625,0.009278,151,617.766,848.684,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1ZP","64x16 tile",1.821166,1.823816,1.813667,0.007852,164,617.554,848.975,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,256,"SME 4x1ZP [iso]","64x16, smstart/call",1.824604,1.825702,1.815542,0.007241,164,618.720,847.376,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc","16x64 tile",1.629084,1.631581,1.621875,0.007099,184,312.864,1675.768,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc [iso]","16x64, smstart/call",1.687812,1.687054,1.623625,0.051821,184,324.143,1617.459,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4Acc [amort]","16x64, zero+store amort",1.445375,1.456563,1.355667,0.066141,201,277.583,1888.761,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc","16x64 tile",1.625791,1.631223,1.613750,0.019670,177,313.799,1670.778,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc [iso]","16x64, smstart/call",1.638250,1.658600,1.617042,0.103166,183,316.203,1658.072,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,256,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.430875,1.446436,1.348166,0.079398,201,276.177,1898.374,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,256,"KAI 2VL","32x32 tile",1.785125,1.790007,1.698166,0.068206,162,334.669,1566.586,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,256,"KAI 8VS","16x16 tile",0.996791,1.297804,0.982375,0.950098,201,146.329,895.737,NA,NA,5.722046e-06,2.753174e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1","64x16 tile",1.872167,1.874361,1.864833,0.006077,161,878.539,1193.545,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1 [iso]","64x16, smstart/call",1.872708,1.875241,1.865750,0.007522,161,878.793,1193.200,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"SME 2x2","32x32 tile",1.924292,1.927434,1.918500,0.010068,157,877.870,1194.454,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"SME 2x2 [iso]","32x32, smstart/call",1.940333,1.941482,1.919125,0.012869,156,885.188,1184.579,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4","16x64 tile",1.963063,1.967013,1.954041,0.009742,152,896.376,1169.795,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4 [iso]","16x64, smstart/call",1.966042,1.966996,1.953458,0.008005,154,897.736,1168.023,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4sym","16x64 tile",1.915812,1.916789,1.900167,0.009749,158,882.863,1187.700,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4sym [iso]","16x64, smstart/call",1.919605,1.919750,1.900917,0.009291,156,884.610,1185.354,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1ZP","64x16 tile",1.906500,1.906923,1.888834,0.009051,159,883.457,1186.901,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,512,"SME 4x1ZP [iso]","64x16, smstart/call",1.906625,1.908927,1.890667,0.015706,158,883.515,1186.823,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc","16x64 tile",1.808000,1.849208,1.773792,0.071003,169,583.226,1797.890,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc [iso]","16x64, smstart/call",1.893270,1.903967,1.773750,0.090127,168,610.732,1716.916,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4Acc [amort]","16x64, zero+store amort",1.779458,1.795386,1.615500,0.059625,185,574.019,1826.728,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc","16x64 tile",1.612812,1.617858,1.543334,0.056403,186,598.446,1752.164,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc [iso]","16x64, smstart/call",1.678125,1.646890,1.544042,0.062097,179,622.681,1683.970,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,512,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.527312,1.530629,1.424042,0.055522,196,566.721,1850.252,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,512,"KAI 2VL","32x32 tile",1.828792,1.827620,1.731208,0.066099,159,611.841,1713.805,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,512,"KAI 8VS","16x16 tile",1.975208,1.972131,1.791625,0.078005,157,187.099,1401.095,NA,NA,1.430511e-05,4.871500e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1","64x16 tile",1.756875,1.764615,1.748500,0.027233,167,1402.135,1495.685,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1 [iso]","64x16, smstart/call",1.755834,1.756804,1.748875,0.006672,171,1401.304,1496.572,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"SME 2x2","32x32 tile",1.930208,1.940004,1.910708,0.036544,157,1409.940,1487.405,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"SME 2x2 [iso]","32x32, smstart/call",1.935709,1.953937,1.911750,0.049131,157,1413.958,1483.178,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4","16x64 tile",1.945458,1.954250,1.928666,0.030657,143,1464.953,1431.549,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4 [iso]","16x64, smstart/call",1.946500,1.947000,1.929750,0.008925,154,1465.738,1430.782,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4sym","16x64 tile",1.919708,1.927770,1.899333,0.032310,157,1410.513,1486.801,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4sym [iso]","16x64, smstart/call",1.924604,1.946450,1.901458,0.053931,144,1414.110,1483.019,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1ZP","64x16 tile",1.791063,1.800858,1.771750,0.032991,168,1411.397,1485.870,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,1024,"SME 4x1ZP [iso]","64x16, smstart/call",1.789229,1.792915,1.772458,0.017097,166,1409.952,1487.393,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc","16x64 tile",2.092333,2.061532,1.930459,0.067838,148,1240.269,1690.885,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc [iso]","16x64, smstart/call",2.002813,1.992700,1.931042,0.036683,154,1187.204,1766.463,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4Acc [amort]","16x64, zero+store amort",1.925062,1.925218,1.839750,0.049212,150,1141.116,1837.809,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc","16x64 tile",2.036833,2.028965,1.960416,0.041295,147,1191.130,1760.640,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc [iso]","16x64, smstart/call",2.047021,2.051704,1.963167,0.053776,148,1197.088,1751.877,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,1024,"SME 1x4AccKc [amort]","16x64, zero+store amort",1.958979,1.989435,1.865084,0.067598,152,1145.602,1830.612,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,1024,"KAI 2VL","32x32 tile",2.001791,1.976552,1.852250,0.056814,161,1250.338,1677.268,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,16,1024,"KAI 8VS","16x16 tile",1.709208,1.737212,1.542833,0.079522,167,333.830,1570.525,NA,NA,2.670288e-05,6.157844e-07,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1","64x16 tile",1.821375,1.820968,1.733375,0.062854,171,2561.709,1637.307,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,64,16,2048,"SME 4x1 [iso]","64x16, smstart/call",1.813667,1.816776,1.733167,0.062850,171,2550.868,1644.266,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"SME 2x2","32x32 tile",1.952834,1.965046,1.838042,0.087274,160,2589.965,1619.444,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,32,32,2048,"SME 2x2 [iso]","32x32, smstart/call",2.010708,2.004366,1.838667,0.058373,161,2666.721,1572.832,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
hot_microkernel,hot,hot_microkernel,16,64,2048,"SME 1x4","16x64 tile",1.837229,1.834661,1.676250,0.075545,178,2822.164,1486.201,NA,NA,0.000000e+00,0.000000e+00,0.000000e+00,PASS
